speed,time
"27,65",2021-08-06 11:40:00
"27,61",2021-08-06 11:40:00
"27,66",2021-08-06 11:40:00
"27,57",2021-08-06 11:40:00
"27,51",2021-08-06 11:40:00
"27,58",2021-08-06 11:40:00
"27,59",2021-08-06 11:40:00
"27,58",2021-08-06 11:40:00
"27,54",2021-08-06 11:40:00
"27,57",2021-08-06 11:40:00
"27,6",2021-08-06 11:40:00
"27,6",2021-08-06 11:40:00
"27,53",2021-08-06 11:40:00
"27,52",2021-08-06 11:40:00
"27,51",2021-08-06 11:40:00
"27,52",2021-08-06 11:40:00
"27,47",2021-08-06 11:40:00
"27,49",2021-08-06 11:40:00
"27,51",2021-08-06 11:40:00
"27,44",2021-08-06 11:40:00
"27,45",2021-08-06 11:40:00
"27,51",2021-08-06 11:40:00
"27,55",2021-08-06 11:40:00
"27,45",2021-08-06 11:40:00
"27,42",2021-08-06 11:40:00
"27,43",2021-08-06 11:40:00
"27,4",2021-08-06 11:40:00
"27,42",2021-08-06 11:40:00
"27,46",2021-08-06 11:40:00
"27,39",2021-08-06 11:40:00
"27,4",2021-08-06 11:40:00
"27,36",2021-08-06 11:40:00
"27,38",2021-08-06 11:40:00
"27,35",2021-08-06 11:40:00
"27,42",2021-08-06 11:40:00
"27,38",2021-08-06 11:40:00
"27,33",2021-08-06 11:40:00
"27,38",2021-08-06 11:40:00
"27,23",2021-08-06 11:40:00
"27,29",2021-08-06 11:40:00
"27,37",2021-08-06 11:40:00
"27,3",2021-08-06 11:40:00
"27,34",2021-08-06 11:40:00
"27,32",2021-08-06 11:40:00
"27,3",2021-08-06 11:40:00
"27,38",2021-08-06 11:40:00
"27,33",2021-08-06 11:40:00
"27,28",2021-08-06 11:40:00
"27,3",2021-08-06 11:40:00
"27,18",2021-08-06 11:40:00
"27,25",2021-08-06 11:40:00
"27,13",2021-08-06 11:40:00
"27,14",2021-08-06 11:40:00
"27,2",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,17",2021-08-06 11:40:00
"27,25",2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"27,07",2021-08-06 11:40:00
"27,16",2021-08-06 11:40:00
"27,27",2021-08-06 11:40:00
"27,2",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,2",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,18",2021-08-06 11:40:00
"27,08",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"27,11",2021-08-06 11:40:00
"27,21",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,11",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"27,08",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,18",2021-08-06 11:40:00
"27,14",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"27,13",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,07",2021-08-06 11:40:00
"27,07",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"27,09",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,08",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"26,88",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"26,91",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"26,88",2021-08-06 11:40:00
"26,95",2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"26,92",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"27,04",2021-08-06 11:40:00
"26,95",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"26,95",2021-08-06 11:40:00
"26,89",2021-08-06 11:40:00
"26,9",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"26,9",2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"26,93",2021-08-06 11:40:00
"26,93",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"26,91",2021-08-06 11:40:00
27,2021-08-06 11:40:00
"26,91",2021-08-06 11:40:00
"26,87",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"26,91",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"26,95",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"26,94",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"26,95",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"26,98",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"26,96",2021-08-06 11:40:00
"26,99",2021-08-06 11:40:00
"27,06",2021-08-06 11:40:00
"27,08",2021-08-06 11:40:00
"26,97",2021-08-06 11:40:00
"27,03",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,02",2021-08-06 11:40:00
"27,11",2021-08-06 11:40:00
"27,1",2021-08-06 11:40:00
"27,01",2021-08-06 11:40:00
"27,09",2021-08-06 11:40:00
"27,07",2021-08-06 11:40:00
"27,14",2021-08-06 11:40:00
"27,12",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,05",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,17",2021-08-06 11:40:00
"27,13",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,13",2021-08-06 11:40:00
"27,15",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,19",2021-08-06 11:40:00
"27,21",2021-08-06 11:40:00
"27,21",2021-08-06 11:40:00
"27,16",2021-08-06 11:40:00
"27,14",2021-08-06 11:40:00
"27,24",2021-08-06 11:40:00
"27,2",2021-08-06 11:40:00
"27,36",2021-08-06 11:40:00
"27,26",2021-08-06 11:40:00
"27,23",2021-08-06 11:40:00
"27,34",2021-08-06 11:40:00
"27,35",2021-08-06 11:40:00
"27,33",2021-08-06 11:40:00
"27,37",2021-08-06 11:40:00
"27,38",2021-08-06 11:40:00
"27,39",2021-08-06 11:40:00
"27,42",2021-08-06 11:40:00
"27,46",2021-08-06 11:40:00
"27,48",2021-08-06 11:40:00
"27,46",2021-08-06 11:40:00
"27,48",2021-08-06 11:40:00
"27,49",2021-08-06 11:40:00
"27,5",2021-08-06 11:40:00
"27,54",2021-08-06 11:40:00
"27,55",2021-08-06 11:40:00
"27,65",2021-08-06 11:40:00
"27,54",2021-08-06 11:40:00
"27,61",2021-08-06 11:40:00
"27,65",2021-08-06 11:40:00
"27,66",2021-08-06 11:40:00
"27,7",2021-08-06 11:40:00
"27,71",2021-08-06 11:40:00
"27,72",2021-08-06 11:40:00
"27,76",2021-08-06 11:40:00
"27,75",2021-08-06 11:40:00
"27,72",2021-08-06 11:40:00
"27,79",2021-08-06 11:40:00
"27,85",2021-08-06 11:40:00
"27,78",2021-08-06 11:40:00
"27,8",2021-08-06 11:40:00
"27,93",2021-08-06 11:40:00
"27,93",2021-08-06 11:40:00
"27,92",2021-08-06 11:40:00
"28,01",2021-08-06 11:40:00
"27,98",2021-08-06 11:40:00
"27,96",2021-08-06 11:40:00
"28,03",2021-08-06 11:40:00
"28,01",2021-08-06 11:40:00
"28,04",2021-08-06 11:40:00
"28,04",2021-08-06 11:40:00
"28,12",2021-08-06 11:40:00
"28,07",2021-08-06 11:40:00
"28,09",2021-08-06 11:40:00
"28,08",2021-08-06 11:40:00
"28,21",2021-08-06 11:40:00
"28,15",2021-08-06 11:40:00
"28,19",2021-08-06 11:40:00
"28,19",2021-08-06 11:40:00
"28,25",2021-08-06 11:40:00
"28,25",2021-08-06 11:40:00
"28,17",2021-08-06 11:40:00
"28,32",2021-08-06 11:40:00
"28,28",2021-08-06 11:40:00
"28,34",2021-08-06 11:40:00
"28,33",2021-08-06 11:40:00
"28,43",2021-08-06 11:40:00
"28,35",2021-08-06 11:40:00
"28,38",2021-08-06 11:40:00
"28,43",2021-08-06 11:40:00
"28,42",2021-08-06 11:40:00
"28,5",2021-08-06 11:40:00
"28,47",2021-08-06 11:40:00
"28,55",2021-08-06 11:40:00
"28,55",2021-08-06 11:40:00
"28,5",2021-08-06 11:40:00
"28,57",2021-08-06 11:40:00
"28,56",2021-08-06 11:40:00
"28,61",2021-08-06 11:40:00
"28,59",2021-08-06 11:40:00
"28,62",2021-08-06 11:40:00
"28,58",2021-08-06 11:40:00
"28,58",2021-08-06 11:40:00
"28,65",2021-08-06 11:40:00
"28,65",2021-08-06 11:40:00
"28,6",2021-08-06 11:40:00
"28,7",2021-08-06 11:40:00
"28,68",2021-08-06 11:40:00
"28,71",2021-08-06 11:40:00
"28,7",2021-08-06 11:40:00
"28,77",2021-08-06 11:40:00
"28,77",2021-08-06 11:40:00
"28,78",2021-08-06 11:40:00
"28,76",2021-08-06 11:40:00
"28,81",2021-08-06 11:40:00
"28,72",2021-08-06 11:40:00
"28,78",2021-08-06 11:40:00
"28,76",2021-08-06 11:40:00
"28,86",2021-08-06 11:40:00
"28,84",2021-08-06 11:40:00
"28,83",2021-08-06 11:40:00
"28,86",2021-08-06 11:40:00
"28,86",2021-08-06 11:40:00
"28,86",2021-08-06 11:40:00
"28,84",2021-08-06 11:40:00
"28,95",2021-08-06 11:40:00
"28,92",2021-08-06 11:40:00
"28,89",2021-08-06 11:40:00
"28,89",2021-08-06 11:40:00
"28,97",2021-08-06 11:40:00
"28,96",2021-08-06 11:40:00
"28,96",2021-08-06 11:40:00
29,2021-08-06 11:40:00
29,2021-08-06 11:40:00
29,2021-08-06 11:40:00
"29,05",2021-08-06 11:40:00
"29,02",2021-08-06 11:40:00
"28,94",2021-08-06 11:40:00
"29,13",2021-08-06 11:40:00
"28,97",2021-08-06 11:40:00
"29,03",2021-08-06 11:40:00
"29,1",2021-08-06 11:40:00
"29,08",2021-08-06 11:40:00
"29,11",2021-08-06 11:40:00
"29,03",2021-08-06 11:40:00
"29,11",2021-08-06 11:40:00
"29,11",2021-08-06 11:40:00
"29,06",2021-08-06 11:40:00
"29,11",2021-08-06 11:40:00
"29,19",2021-08-06 11:40:00
"29,09",2021-08-06 11:40:00
"29,16",2021-08-06 11:40:00
"29,08",2021-08-06 11:40:00
"29,12",2021-08-06 11:40:00
"29,15",2021-08-06 11:40:00
"29,18",2021-08-06 11:40:00
"29,16",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,18",2021-08-06 11:40:00
"29,13",2021-08-06 11:40:00
"29,21",2021-08-06 11:40:00
"29,16",2021-08-06 11:40:00
"29,16",2021-08-06 11:40:00
"29,26",2021-08-06 11:40:00
"29,2",2021-08-06 11:40:00
"29,22",2021-08-06 11:40:00
"29,23",2021-08-06 11:40:00
"29,21",2021-08-06 11:40:00
"29,22",2021-08-06 11:40:00
"29,28",2021-08-06 11:40:00
"29,28",2021-08-06 11:40:00
"29,28",2021-08-06 11:40:00
"29,24",2021-08-06 11:40:00
"29,25",2021-08-06 11:40:00
"29,29",2021-08-06 11:40:00
"29,25",2021-08-06 11:40:00
"29,3",2021-08-06 11:40:00
"29,3",2021-08-06 11:40:00
"29,33",2021-08-06 11:40:00
"29,24",2021-08-06 11:40:00
"29,32",2021-08-06 11:40:00
"29,28",2021-08-06 11:40:00
"29,28",2021-08-06 11:40:00
"29,36",2021-08-06 11:40:00
"29,33",2021-08-06 11:40:00
"29,33",2021-08-06 11:40:00
"29,32",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,4",2021-08-06 11:40:00
"29,33",2021-08-06 11:40:00
"29,37",2021-08-06 11:40:00
"29,46",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,37",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,46",2021-08-06 11:40:00
"29,47",2021-08-06 11:40:00
"29,48",2021-08-06 11:40:00
"29,38",2021-08-06 11:40:00
"29,46",2021-08-06 11:40:00
"29,47",2021-08-06 11:40:00
"29,47",2021-08-06 11:40:00
"29,48",2021-08-06 11:40:00
"29,53",2021-08-06 11:40:00
"29,46",2021-08-06 11:40:00
"29,48",2021-08-06 11:40:00
"29,51",2021-08-06 11:40:00
"29,49",2021-08-06 11:40:00
"29,52",2021-08-06 11:40:00
"29,51",2021-08-06 11:40:00
"29,55",2021-08-06 11:40:00
"29,56",2021-08-06 11:40:00
"29,53",2021-08-06 11:40:00
"29,52",2021-08-06 11:40:00
"29,51",2021-08-06 11:40:00
"29,48",2021-08-06 11:40:00
"29,6",2021-08-06 11:40:00
"29,57",2021-08-06 11:40:00
"29,57",2021-08-06 11:40:00
"29,55",2021-08-06 11:40:00
"29,59",2021-08-06 11:40:00
"29,62",2021-08-06 11:40:00
"29,65",2021-08-06 11:40:00
"29,67",2021-08-06 11:40:00
"29,61",2021-08-06 11:40:00
"29,67",2021-08-06 11:40:00
"29,65",2021-08-06 11:40:00
"29,67",2021-08-06 11:40:00
"29,74",2021-08-06 11:40:00
"29,7",2021-08-06 11:40:00
"29,7",2021-08-06 11:40:00
"29,7",2021-08-06 11:40:00
"29,76",2021-08-06 11:40:00
"29,76",2021-08-06 11:40:00
"29,75",2021-08-06 11:40:00
"29,74",2021-08-06 11:40:00
"29,77",2021-08-06 11:40:00
"29,81",2021-08-06 11:40:00
"29,78",2021-08-06 11:40:00
"29,81",2021-08-06 11:40:00
"29,83",2021-08-06 11:40:00
"29,85",2021-08-06 11:40:00
"29,81",2021-08-06 11:40:00
"29,87",2021-08-06 11:40:00
"29,85",2021-08-06 11:40:00
"29,93",2021-08-06 11:40:00
"29,89",2021-08-06 11:40:00
"29,91",2021-08-06 11:40:00
"29,91",2021-08-06 11:40:00
"29,91",2021-08-06 11:40:00
"29,93",2021-08-06 11:40:00
"29,93",2021-08-06 11:40:00
"29,98",2021-08-06 11:40:00
"29,93",2021-08-06 11:40:00
"30,02",2021-08-06 11:40:00
"29,92",2021-08-06 11:40:00
"29,96",2021-08-06 11:40:00
"30,04",2021-08-06 11:40:00
"29,98",2021-08-06 11:40:00
"30,05",2021-08-06 11:40:00
"30,01",2021-08-06 11:40:00
30,2021-08-06 11:40:00
"30,02",2021-08-06 11:40:00
"30,04",2021-08-06 11:40:00
"30,02",2021-08-06 11:40:00
"29,98",2021-08-06 11:40:00
"30,03",2021-08-06 11:40:00
"29,99",2021-08-06 11:40:00
"30,05",2021-08-06 11:40:00
"30,07",2021-08-06 11:40:00
"30,09",2021-08-06 11:40:00
"30,05",2021-08-06 11:40:00
"30,11",2021-08-06 11:40:00
"30,11",2021-08-06 11:40:00
"30,07",2021-08-06 11:40:00
"30,09",2021-08-06 11:40:00
"30,1",2021-08-06 11:40:00
"30,12",2021-08-06 11:40:00
"30,12",2021-08-06 11:40:00
"30,16",2021-08-06 11:40:00
"30,15",2021-08-06 11:40:00
"30,19",2021-08-06 11:40:00
"30,16",2021-08-06 11:40:00
"30,21",2021-08-06 11:40:00
"30,13",2021-08-06 11:40:00
"30,13",2021-08-06 11:40:00
"30,2",2021-08-06 11:40:00
"30,16",2021-08-06 11:40:00
"30,2",2021-08-06 11:40:00
"30,24",2021-08-06 11:40:00
"30,25",2021-08-06 11:40:00
"30,27",2021-08-06 11:40:00
"30,26",2021-08-06 11:40:00
"30,26",2021-08-06 11:40:00
"30,35",2021-08-06 11:40:00
"30,27",2021-08-06 11:40:00
"30,41",2021-08-06 11:40:00
"30,28",2021-08-06 11:40:00
"30,38",2021-08-06 11:40:00
"30,39",2021-08-06 11:40:00
"30,34",2021-08-06 11:40:00
"30,4",2021-08-06 11:40:00
"30,42",2021-08-06 11:40:00
"30,4",2021-08-06 11:40:00
"30,43",2021-08-06 11:40:00
"30,41",2021-08-06 11:40:00
"30,42",2021-08-06 11:40:00
"30,38",2021-08-06 11:40:00
"30,41",2021-08-06 11:40:00
"30,43",2021-08-06 11:40:00
"30,46",2021-08-06 11:40:00
"30,51",2021-08-06 11:40:00
"30,44",2021-08-06 11:40:00
"30,53",2021-08-06 11:40:00
"30,48",2021-08-06 11:40:00
"30,53",2021-08-06 11:40:00
"30,51",2021-08-06 11:40:00
"30,56",2021-08-06 11:40:00
"30,54",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,53",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,64",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,58",2021-08-06 11:40:00
"30,63",2021-08-06 11:40:00
"30,58",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,59",2021-08-06 11:40:00
"30,65",2021-08-06 11:40:00
"30,67",2021-08-06 11:40:00
"30,61",2021-08-06 11:40:00
"30,64",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,67",2021-08-06 11:40:00
"30,64",2021-08-06 11:40:00
"30,67",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,68",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,63",2021-08-06 11:40:00
"30,68",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,7",2021-08-06 11:40:00
"30,66",2021-08-06 11:40:00
"30,63",2021-08-06 11:40:00
"30,61",2021-08-06 11:40:00
"30,65",2021-08-06 11:40:00
"30,6",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,64",2021-08-06 11:40:00
"30,56",2021-08-06 11:40:00
"30,61",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,56",2021-08-06 11:40:00
"30,57",2021-08-06 11:40:00
"30,54",2021-08-06 11:40:00
"30,46",2021-08-06 11:40:00
"30,52",2021-08-06 11:40:00
"30,53",2021-08-06 11:40:00
"30,49",2021-08-06 11:40:00
"30,59",2021-08-06 11:40:00
"30,59",2021-08-06 11:40:00
"30,62",2021-08-06 11:40:00
"30,47",2021-08-06 11:40:00
"30,42",2021-08-06 11:40:00
"30,49",2021-08-06 11:40:00
"30,58",2021-08-06 11:40:00
"30,5",2021-08-06 11:40:00
"30,44",2021-08-06 11:40:00
"30,47",2021-08-06 11:40:00
"30,48",2021-08-06 11:40:00
"30,41",2021-08-06 11:40:00
"30,41",2021-08-06 11:40:00
"30,38",2021-08-06 11:40:00
"30,38",2021-08-06 11:40:00
"30,44",2021-08-06 11:40:00
"30,36",2021-08-06 11:40:00
"30,37",2021-08-06 11:40:00
"30,38",2021-08-06 11:40:00
"30,4",2021-08-06 11:40:00
"30,28",2021-08-06 11:40:00
"30,29",2021-08-06 11:40:00
"30,25",2021-08-06 11:40:00
"30,3",2021-08-06 11:40:00
"30,37",2021-08-06 11:40:00
"30,3",2021-08-06 11:40:00
"30,28",2021-08-06 11:40:00
"30,26",2021-08-06 11:40:00
"30,06",2021-08-06 11:40:00
"30,14",2021-08-06 11:40:00
"30,14",2021-08-06 11:40:00
"30,16",2021-08-06 11:40:00
"30,11",2021-08-06 11:40:00
"30,18",2021-08-06 11:40:00
"30,15",2021-08-06 11:40:00
"30,09",2021-08-06 11:40:00
"30,13",2021-08-06 11:40:00
"30,07",2021-08-06 11:40:00
"30,11",2021-08-06 11:40:00
"30,1",2021-08-06 11:40:00
"30,03",2021-08-06 11:40:00
"30,07",2021-08-06 11:40:00
"30,05",2021-08-06 11:40:00
"30,03",2021-08-06 11:40:00
"29,95",2021-08-06 11:40:00
"30,01",2021-08-06 11:40:00
"29,94",2021-08-06 11:40:00
"29,92",2021-08-06 11:40:00
"29,91",2021-08-06 11:40:00
"29,88",2021-08-06 11:40:00
"29,81",2021-08-06 11:40:00
"29,87",2021-08-06 11:40:00
"29,87",2021-08-06 11:40:00
"29,81",2021-08-06 11:40:00
"29,9",2021-08-06 11:40:00
"29,85",2021-08-06 11:40:00
"29,78",2021-08-06 11:40:00
"29,78",2021-08-06 11:40:00
"29,7",2021-08-06 11:40:00
"29,76",2021-08-06 11:40:00
"29,76",2021-08-06 11:40:00
"29,7",2021-08-06 11:40:00
"29,65",2021-08-06 11:40:00
"29,66",2021-08-06 11:40:00
"29,68",2021-08-06 11:40:00
"29,64",2021-08-06 11:40:00
"29,67",2021-08-06 11:40:00
"29,61",2021-08-06 11:40:00
"29,59",2021-08-06 11:40:00
"29,57",2021-08-06 11:40:00
"29,53",2021-08-06 11:40:00
"29,51",2021-08-06 11:40:00
"29,51",2021-08-06 11:40:00
"29,47",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,49",2021-08-06 11:40:00
"29,39",2021-08-06 11:40:00
"29,38",2021-08-06 11:40:00
"29,34",2021-08-06 11:40:00
"29,36",2021-08-06 11:40:00
"29,36",2021-08-06 11:40:00
"29,38",2021-08-06 11:40:00
"29,34",2021-08-06 11:40:00
"29,29",2021-08-06 11:40:00
"29,3",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,27",2021-08-06 11:40:00
"29,2",2021-08-06 11:40:00
"29,23",2021-08-06 11:40:00
"29,12",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,12",2021-08-06 11:40:00
"28,98",2021-08-06 11:40:00
"29,18",2021-08-06 11:40:00
"29,2",2021-08-06 11:40:00
"29,05",2021-08-06 11:40:00
"29,07",2021-08-06 11:40:00
"29,04",2021-08-06 11:40:00
"28,99",2021-08-06 11:40:00
"28,99",2021-08-06 11:40:00
"28,98",2021-08-06 11:40:00
"28,95",2021-08-06 11:40:00
"28,92",2021-08-06 11:40:00
"28,9",2021-08-06 11:40:00
"28,98",2021-08-06 11:40:00
"28,89",2021-08-06 11:40:00
"28,88",2021-08-06 11:40:00
"28,84",2021-08-06 11:40:00
"28,87",2021-08-06 11:40:00
"28,81",2021-08-06 11:40:00
"28,86",2021-08-06 11:40:00
"28,83",2021-08-06 11:40:00
"28,8",2021-08-06 11:40:00
"28,84",2021-08-06 11:40:00
"28,71",2021-08-06 11:40:00
"28,75",2021-08-06 11:40:00
"28,7",2021-08-06 11:40:00
"28,65",2021-08-06 11:40:00
"28,67",2021-08-06 11:40:00
"28,7",2021-08-06 11:40:00
"28,64",2021-08-06 11:40:00
"28,63",2021-08-06 11:40:00
"28,67",2021-08-06 11:40:00
"28,61",2021-08-06 11:40:00
"28,6",2021-08-06 11:40:00
"28,59",2021-08-06 11:40:00
"28,58",2021-08-06 11:40:00
"28,55",2021-08-06 11:40:00
"28,53",2021-08-06 11:40:00
"28,54",2021-08-06 11:40:00
"28,57",2021-08-06 11:40:00
"28,47",2021-08-06 11:40:00
"28,45",2021-08-06 11:40:00
"28,42",2021-08-06 11:40:00
"28,41",2021-08-06 11:40:00
"28,45",2021-08-06 11:40:00
"28,45",2021-08-06 11:40:00
"28,37",2021-08-06 11:40:00
"28,4",2021-08-06 11:40:00
"28,29",2021-08-06 11:40:00
"28,4",2021-08-06 11:40:00
"28,26",2021-08-06 11:40:00
"28,29",2021-08-06 11:40:00
"28,33",2021-08-06 11:40:00
"28,26",2021-08-06 11:40:00
"28,26",2021-08-06 11:40:00
"28,19",2021-08-06 11:40:00
"28,18",2021-08-06 11:40:00
"28,15",2021-08-06 11:40:00
"28,2",2021-08-06 11:40:00
"28,15",2021-08-06 11:40:00
"28,16",2021-08-06 11:40:00
"28,08",2021-08-06 11:40:00
"28,07",2021-08-06 11:40:00
"28,11",2021-08-06 11:40:00
"28,08",2021-08-06 11:40:00
"27,89",2021-08-06 11:40:00
"27,94",2021-08-06 11:40:00
"27,82",2021-08-06 11:40:00
"27,78",2021-08-06 11:40:00
"27,76",2021-08-06 11:40:00
"28,19",2021-08-06 11:40:00
"28,2",2021-08-06 11:40:00
"28,33",2021-08-06 11:40:00
"28,04",2021-08-06 11:40:00
"27,95",2021-08-06 11:40:00
"27,99",2021-08-06 11:40:00
"28,07",2021-08-06 11:40:00
"28,09",2021-08-06 11:40:00
"28,08",2021-08-06 11:40:00
"28,07",2021-08-06 11:40:00
"28,18",2021-08-06 11:40:00
"28,16",2021-08-06 11:40:00
"28,25",2021-08-06 11:40:00
"28,31",2021-08-06 11:40:00
"28,35",2021-08-06 11:40:00
"28,48",2021-08-06 11:40:00
"28,53",2021-08-06 11:40:00
"28,61",2021-08-06 11:40:00
"28,68",2021-08-06 11:40:00
"28,75",2021-08-06 11:40:00
"28,9",2021-08-06 11:40:00
"28,95",2021-08-06 11:40:00
"29,01",2021-08-06 11:40:00
"29,06",2021-08-06 11:40:00
"29,06",2021-08-06 11:40:00
"29,14",2021-08-06 11:40:00
"29,1",2021-08-06 11:40:00
"29,13",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,12",2021-08-06 11:40:00
"29,21",2021-08-06 11:40:00
"29,16",2021-08-06 11:40:00
"29,2",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
"29,15",2021-08-06 11:40:00
"29,18",2021-08-06 11:40:00
"29,21",2021-08-06 11:40:00
"29,18",2021-08-06 11:40:00
"29,22",2021-08-06 11:40:00
"29,21",2021-08-06 11:40:00
"29,22",2021-08-06 11:40:00
"29,17",2021-08-06 11:40:00
